user_gender,user_age,followers_count,following_count,is_verified,topic,content_length,has_media,device,language,likes,comments,shares,engagement_rate,account_age_days,engagement_tier
male,23,137470,6826,0,photography,105,1,android,de,4469,260,365,0.06791794945118788,3193,medium
male,23,44310,118,1,fitness,105,1,iphone,es,1283,102,29,0.07104651151253769,2359,high
other,44,148191,5052,0,fashion,177,1,iphone,tr,4516,555,421,0.06615198291973623,2041,medium
male,26,117132,3513,0,books,75,0,iphone,fr,3551,233,113,0.06055091017559928,3418,low
female,21,4363,9511,0,books,130,0,iphone,de,202,12,12,0.06122300131754097,723,low
male,40,157289,3429,0,art,143,1,web,en,5005,552,465,0.06920173739451765,1461,high
male,34,417,6507,0,photography,136,1,tablet,de,14,1,1,0.061722879919178915,3365,low
other,28,39039,4958,0,education,120,1,iphone,fr,1432,92,132,0.0613484880145398,203,low
female,21,55031,832,0,memes,146,0,web,de,1592,237,106,0.058662102283725356,241,low
other,16,143985,1425,0,memes,71,0,iphone,en,3729,373,67,0.06158696972505102,1086,low
other,16,76355,357,0,politics,99,0,iphone,en,1863,248,146,0.07151474876770994,2206,high
male,50,138766,3779,0,education,90,0,web,en,3745,457,332,0.0720284389157091,1120,high
other,31,39423,3960,0,books,76,0,android,es,1355,118,37,0.07137149612042115,2290,high
other,46,151943,6699,0,health,74,0,tablet,fr,4713,430,211,0.07615805383883503,1048,high
female,31,171582,4726,0,fashion,88,0,android,de,5021,554,400,0.07380118930417996,3036,high
male,20,67519,3396,0,travel,119,0,android,es,2159,196,200,0.07484744493239179,935,high
female,24,29570,8603,0,fashion,139,0,android,de,946,58,34,0.06624058117822083,1366,medium
female,16,135115,2665,0,fitness,144,0,tablet,de,3797,254,293,0.07423963381831189,928,high
male,49,12767,3932,0,fitness,109,1,web,en,473,29,19,0.08077266448746216,1115,high
other,44,45278,737,0,music,155,1,android,en,1721,216,121,0.07246578129393336,515,high
male,48,31733,1599,0,politics,136,1,iphone,tr,1103,163,69,0.07067494104779834,1551,high
female,54,112479,7499,1,food,140,0,android,fr,3281,338,42,0.06212122305434447,1531,low
other,21,113924,252,0,travel,129,1,android,fr,3741,472,128,0.06554355075288644,2464,medium
other,18,16696,3844,0,music,86,0,iphone,de,507,42,21,0.06105702979751406,3115,low
other,44,53985,612,0,books,114,0,iphone,es,1586,131,129,0.07054568437540921,445,high
male,43,9690,6583,0,photography,156,1,tablet,fr,378,54,28,0.07103790643380188,2403,high
other,22,122233,479,0,food,127,0,iphone,fr,3600,513,283,0.07022823043726675,2885,high
female,53,132734,72,0,travel,143,1,web,en,4084,378,69,0.050388013932667564,3149,low
other,29,13414,6855,0,books,93,1,web,es,569,69,21,0.07338814891598743,1292,high
male,50,140512,3658,1,education,109,1,web,es,3559,504,95,0.06451888538760625,186,medium
female,30,32197,9307,0,health,109,1,android,es,1210,70,94,0.06886414331905868,1301,high
male,56,58455,4956,0,memes,77,1,android,tr,3006,293,47,0.07437769562764344,1748,high
female,53,11559,1300,0,fitness,99,1,android,de,474,69,38,0.07032974888714942,3,high
other,44,68869,2650,0,photography,149,0,android,en,2947,408,183,0.07934882689383273,1024,high
other,25,87631,2431,1,technology,122,0,android,fr,2884,380,143,0.06042116428642844,130,low
female,25,90577,2824,0,photography,80,1,android,tr,3242,330,72,0.0792150465607069,3537,high
female,57,49983,7885,0,fashion,175,1,iphone,en,1734,197,43,0.06948084829565798,1307,high
female,16,30017,4970,0,fashion,122,1,android,en,864,58,32,0.06276132535972839,75,low
other,49,155124,6499,0,travel,100,0,web,fr,4868,385,448,0.07612871726916387,425,high
female,51,117194,2582,0,fashion,118,1,iphone,es,3628,247,334,0.059198722103280886,1791,low
female,54,98313,660,0,food,134,0,tablet,es,2967,196,277,0.06368066748858928,2281,medium
male,32,82961,7070,0,books,82,1,iphone,tr,2478,170,38,0.07054616466039297,149,high
male,16,74547,7742,0,education,135,0,iphone,de,4150,326,138,0.05172888682859403,727,low
other,52,357,7119,0,technology,107,0,tablet,tr,13,0,0,0.06102591634129154,355,low
other,24,57331,102,0,gaming,115,0,android,fr,3421,286,65,0.0670192212103375,2626,medium
male,25,64187,5530,0,gaming,85,0,android,fr,2131,247,95,0.07839089425390498,849,high
male,39,10697,3853,0,music,107,1,iphone,en,343,48,3,0.05474208608313325,1077,low
male,50,11982,3561,0,art,200,0,iphone,tr,342,49,25,0.08259067565929928,3308,high
female,26,33574,8664,0,books,139,1,iphone,de,916,88,49,0.06367388027487339,372,medium
other,17,53737,9115,0,memes,94,0,android,es,1721,155,134,0.06454946475411476,224,medium
male,31,58297,3426,0,fitness,109,0,tablet,es,2103,235,104,0.05807067521367716,1065,low
other,33,26715,9647,0,finance,187,1,iphone,tr,845,79,45,0.06216052333632245,2536,low
male,28,122680,1248,0,fitness,106,0,iphone,en,4513,489,300,0.06904042961523274,87,high
male,29,88500,1594,0,books,93,0,iphone,de,2931,199,135,0.057443804511259106,1777,low
male,54,136273,3452,0,technology,183,0,iphone,en,3792,364,42,0.06768877236510062,2483,medium
male,23,92724,7296,0,health,114,1,android,en,3431,398,186,0.06252968590898453,2598,low
male,44,173513,1582,0,food,125,0,iphone,fr,4910,646,422,0.06172179716490811,940,low
male,48,123141,6734,0,art,112,0,android,en,3655,533,125,0.06550397939623143,2829,medium
other,20,111049,891,1,food,152,1,iphone,tr,4536,289,403,0.0675875980649285,0,medium
male,39,144599,2854,0,food,152,1,android,fr,4112,585,368,0.07047822151507319,1132,high
other,17,29249,1127,0,fitness,113,1,iphone,tr,832,94,75,0.06747512919224687,2803,medium
other,36,123330,8559,0,pets,109,0,android,es,4045,283,167,0.06805483763704535,1002,medium
male,23,47363,8058,1,finance,67,1,tablet,de,1869,117,25,0.06794507583873152,3059,medium
other,22,43606,4769,0,books,73,1,web,en,1697,88,87,0.05964219200521833,695,low
female,16,94810,4123,0,fashion,142,0,android,tr,3526,454,59,0.05959793451121589,3267,low
other,39,80079,386,0,memes,153,1,iphone,en,2447,132,155,0.0657522166402799,2680,medium
other,35,4537,9433,0,travel,159,0,iphone,en,212,19,12,0.07780922230967648,1851,high
other,28,78006,5304,0,food,92,1,android,es,2340,342,167,0.05983407717640717,19,low
other,16,92253,9081,0,health,143,1,web,de,4057,475,73,0.0597308752878473,243,low
female,34,30817,3482,0,fashion,178,1,android,de,1109,115,92,0.06619419245878755,1932,medium
other,16,96756,4849,0,pets,71,0,iphone,es,3234,183,109,0.06312327396505309,183,low
female,55,119726,5078,0,fashion,80,0,tablet,es,2657,205,35,0.057990416920415344,2100,low
male,54,13544,7112,0,photography,107,1,tablet,fr,650,87,47,0.07678228616085948,379,high
female,28,58197,7906,0,finance,134,0,iphone,de,1465,192,88,0.05758812476751201,758,low
female,49,41468,2403,0,memes,103,0,android,en,1359,122,111,0.05882726812563706,1767,low
female,19,88938,6672,0,pets,70,0,iphone,de,2712,315,202,0.06576839490019748,3314,medium
male,16,23335,9474,0,fitness,191,0,web,es,743,58,74,0.06522823984815442,1892,medium
other,16,59402,6496,0,gaming,96,1,tablet,tr,1837,128,21,0.05484764445419475,1315,low
other,42,137739,903,0,music,97,0,web,es,4792,242,235,0.060566476434879536,3488,low
other,57,30729,547,0,memes,112,1,android,en,775,95,63,0.06526186235357576,789,medium
female,20,69978,1198,0,education,104,1,tablet,es,2555,367,181,0.06708448039998623,374,medium
female,49,4915,4025,0,photography,136,0,web,tr,127,7,12,0.06361927289875953,2748,medium
other,26,17767,4637,0,education,123,1,web,es,673,72,12,0.060370005613760755,843,low
female,21,1108,5697,0,travel,107,1,android,tr,49,2,3,0.09369997808605972,2664,high
male,54,110463,8771,0,fitness,154,0,iphone,en,4701,262,372,0.06821288440008402,2582,medium
female,52,48741,3076,0,fashion,149,0,tablet,fr,1546,118,23,0.060521737473170106,2210,low
other,48,40439,4106,0,fashion,98,0,web,tr,1038,114,36,0.06585682528232781,3195,medium
female,53,77754,2163,0,finance,161,1,android,en,2578,228,108,0.064280804711889,628,medium
female,37,25812,4773,0,art,166,1,iphone,fr,879,120,20,0.07234676518989237,0,high
other,55,88868,2375,0,education,162,0,iphone,es,3775,361,271,0.06299978956086348,2576,low
female,39,60381,1784,0,fashion,74,1,android,en,2107,261,47,0.07016917735096168,2504,high
female,33,70812,4544,0,books,159,0,web,de,3396,311,137,0.06405729234059274,3378,medium
male,26,74536,4496,0,politics,124,1,tablet,fr,3064,173,70,0.07067412184948128,1233,high
male,56,40265,6514,1,books,105,0,iphone,es,1278,88,50,0.07047781190404315,3199,high
male,16,84846,4186,0,education,117,0,web,de,2178,136,217,0.06608793307094818,2165,medium
male,52,118192,5319,0,fitness,84,0,iphone,en,2529,163,64,0.061357936889252306,2114,low
female,49,99467,7425,0,health,140,0,tablet,de,3755,459,279,0.07179950333988314,1218,high
other,39,5660,9472,0,photography,190,1,web,de,129,14,3,0.056371358864906705,3188,low
other,54,16340,8121,0,food,129,0,android,de,538,36,13,0.0744687351487776,1533,high
other,29,60086,4139,0,food,204,1,iphone,es,2004,165,114,0.06402893953231886,992,medium
female,42,141554,9432,0,music,95,0,iphone,tr,4404,605,147,0.06590048276287375,2575,medium
male,22,80305,3010,1,education,108,0,web,en,2685,162,53,0.060501309328314885,2146,low
male,44,36192,802,0,gaming,88,0,iphone,en,1124,75,84,0.05585821677237102,438,low
other,49,136674,6943,0,music,144,0,web,fr,4970,463,293,0.06956634616909847,2988,high
other,16,84265,5447,0,gaming,190,1,web,tr,3987,537,58,0.06279833412847971,2750,low
male,17,17946,8270,0,pets,142,0,tablet,fr,851,83,53,0.07180944503747015,1860,high
female,19,18679,5837,0,education,86,0,web,de,519,47,50,0.057057493048131194,1879,low
other,54,96168,3104,0,technology,101,0,android,en,3429,261,335,0.06894954179241136,153,high
other,16,131661,1343,0,books,162,1,iphone,en,4936,622,300,0.07438331569996502,2723,high
female,26,57379,1190,0,travel,136,0,iphone,tr,1908,185,26,0.05188002879133881,1116,low
male,35,19243,9414,0,education,195,0,android,tr,589,47,44,0.08300215043888402,675,high
other,21,96098,9028,0,books,174,0,iphone,tr,3044,234,150,0.06135392000752247,2100,low
other,48,56468,4803,0,music,110,0,tablet,fr,2183,117,124,0.06507372318628635,1266,medium
male,29,152905,3207,0,music,169,1,android,fr,4121,213,112,0.06554796929455374,1147,medium
other,19,20047,9783,0,fashion,171,0,android,es,505,38,20,0.06773275497088016,1521,medium
male,49,131613,8989,0,technology,61,0,iphone,de,4002,434,334,0.0702900871114103,0,high
female,54,127056,5411,0,gaming,151,1,web,fr,3494,322,246,0.07161001366463747,400,high
female,16,132622,4123,0,gaming,125,1,iphone,en,3554,192,295,0.06862889377078354,3187,medium
male,55,23403,8568,0,art,146,1,android,en,639,59,31,0.0759848489323851,2152,high
male,38,38663,4613,0,music,93,1,android,de,1192,68,49,0.0685272669942712,3537,medium
female,20,166094,2428,0,photography,81,1,iphone,tr,4786,711,388,0.08011458134330436,2684,high
other,53,105263,3000,0,technology,98,1,iphone,de,3175,256,188,0.07056213860095226,2508,high
other,47,6103,4440,0,finance,102,0,tablet,tr,267,16,18,0.05593582177431712,2771,low
male,40,11944,6583,0,gaming,79,1,iphone,tr,349,47,18,0.08367883888283989,2320,high
other,20,59674,5409,0,pets,158,1,android,es,2743,239,250,0.06467988287781487,2565,medium
female,22,111127,9217,1,photography,96,0,web,fr,4304,527,220,0.07446446720710594,2366,high
male,42,102825,1422,0,finance,141,1,iphone,en,2721,353,254,0.07054397587189096,1252,high
other,17,97220,8980,0,memes,99,1,web,tr,2761,138,192,0.06996527273484636,1028,high
other,23,4698,1539,0,pets,106,0,iphone,es,114,16,2,0.0591390203575641,3114,low
other,16,81943,5906,0,travel,65,1,iphone,tr,2858,385,192,0.07214818003138304,653,high
female,43,20594,120,0,politics,90,1,iphone,es,901,53,70,0.0645566862694361,1761,medium
female,43,25199,8412,0,health,96,0,tablet,fr,884,77,79,0.07703532832726445,569,high
other,26,132604,6825,0,food,130,1,tablet,tr,4309,353,312,0.06852795528097362,417,medium
male,37,113606,3098,0,fashion,146,1,iphone,de,3725,471,80,0.07125795133465797,3116,high
other,48,97672,947,0,art,158,1,iphone,en,2658,140,228,0.05321476183260349,881,low
female,36,65322,974,0,technology,122,1,iphone,tr,2309,235,115,0.06460565863239637,2946,medium
male,48,57246,6158,0,education,112,0,web,fr,1771,242,133,0.07170152084305094,1011,high
male,58,96831,8520,0,fashion,74,0,android,tr,3977,467,263,0.06858314720267228,0,medium
female,16,38720,2782,0,politics,193,1,android,fr,1188,114,59,0.07165165397887764,1433,high
female,45,71636,7259,0,art,101,1,iphone,de,2379,159,202,0.06390970963291101,1840,medium
female,22,120861,5675,0,travel,88,1,iphone,es,4648,375,435,0.06652101372499947,1479,medium
other,21,141963,433,1,fitness,137,0,iphone,en,4842,363,52,0.0670836895837553,1616,medium
male,35,73030,8860,0,travel,149,1,iphone,fr,2566,355,205,0.05698770195870769,3255,low
female,28,117688,3363,0,finance,127,0,android,en,4115,399,81,0.0669750017790764,3359,medium
female,56,95016,9932,0,music,108,0,android,tr,2327,153,25,0.05985037733267455,2638,low
female,43,81193,503,0,finance,112,1,tablet,fr,2700,276,154,0.06003215623378096,2916,low
other,46,56499,7698,0,education,141,1,iphone,de,1998,255,136,0.07137436167238416,1930,high
other,19,77469,5097,1,education,82,0,web,tr,4470,291,397,0.07381921752149019,1384,high
male,50,11485,7599,0,books,166,0,iphone,tr,454,58,41,0.0743571229207012,2109,high
other,25,77369,4899,0,books,146,0,web,fr,2797,222,133,0.06580269555105062,3260,medium
female,53,14135,8861,0,pets,96,0,tablet,es,532,72,13,0.06992293644524936,2643,high
other,16,69625,6496,0,finance,129,0,tablet,fr,1831,239,122,0.07457944942762842,1414,high
male,34,7310,3493,0,education,113,0,iphone,fr,263,14,17,0.06653562549302483,177,medium
female,21,77879,3369,0,books,160,0,tablet,tr,1953,216,31,0.05760088065790285,3206,low
other,40,124276,8337,0,finance,122,1,web,es,4133,577,221,0.06551453879233235,3231,medium
other,56,147151,8765,0,food,84,0,iphone,de,4835,652,259,0.07279333475832199,1055,high
male,54,118677,6567,0,politics,114,0,iphone,fr,3954,204,57,0.05992457216428262,2103,low
female,43,38035,1655,0,photography,186,0,tablet,tr,1282,189,93,0.06450005570426226,906,medium
male,22,172375,7059,0,photography,197,1,android,de,4237,477,327,0.05781115789885125,1453,low
male,36,67479,3362,0,art,115,1,android,es,4216,624,139,0.07312776051093152,3212,high
female,19,88831,2699,0,finance,107,1,android,es,4890,406,165,0.06057131532487883,2574,low
other,27,4274,7231,0,education,146,1,android,en,147,21,4,0.06364748612542917,3308,medium
male,56,146267,9238,1,education,136,1,iphone,es,4885,694,310,0.07720262385683889,2360,high
female,17,94849,5227,0,art,130,1,android,tr,2709,401,74,0.05839486274762952,2303,low
female,27,63785,2204,0,music,156,0,tablet,tr,1898,111,171,0.06426177929532292,2085,medium
other,47,46374,3369,0,fitness,112,1,iphone,de,1588,208,74,0.0632175266640987,430,low
other,18,54021,7160,0,finance,113,1,web,de,1500,106,119,0.06854611639237332,50,medium
male,22,98344,428,0,politics,101,0,android,es,2714,351,246,0.07758148439038044,97,high
male,16,101229,8105,0,fashion,156,0,android,de,3302,323,95,0.05817553562013102,0,low
male,54,42376,6937,0,finance,106,0,tablet,es,1182,73,70,0.06747017053326523,1373,medium
other,30,108694,4116,0,health,121,1,tablet,fr,3430,210,342,0.07255752265721352,2555,high
female,46,7595,2426,0,politics,112,1,iphone,tr,283,26,5,0.06222492614823769,2677,low
other,57,113066,5331,0,fitness,92,0,tablet,de,3370,439,133,0.06772081592235697,948,medium
male,39,147835,6772,0,politics,92,0,web,es,4776,430,455,0.0699612977959415,0,high
other,16,50463,8779,0,books,168,0,web,tr,1700,221,45,0.06929217990565525,860,high
male,35,149350,4994,0,travel,204,1,android,es,3904,560,237,0.07382317443101312,2846,high
male,16,31700,6678,0,photography,151,1,web,tr,1935,161,171,0.06899052461101496,1737,high
male,17,104947,5409,0,books,101,1,android,de,4842,345,409,0.06026829868882232,2630,low
male,52,5849,7169,0,fitness,109,1,tablet,en,249,29,20,0.07281825368161982,875,high
female,49,84184,6823,0,fashion,128,1,android,es,3021,420,70,0.07346734234070339,1337,high
female,17,22935,3525,0,health,104,1,iphone,tr,818,52,60,0.06742869829659302,1021,medium
female,51,57193,9812,0,fitness,103,0,iphone,en,2665,372,93,0.0573334900934704,1389,low
male,35,32195,3840,0,gaming,177,0,iphone,de,1366,138,35,0.06557906473343947,2620,medium
other,58,82136,5331,0,books,71,0,web,de,3275,332,314,0.06934782685025756,955,high
male,22,115136,9347,0,gaming,91,1,iphone,tr,2609,251,223,0.062028844575656966,3199,low
other,23,186722,891,1,memes,79,0,iphone,de,4629,431,172,0.06372001027633947,0,medium
female,56,6724,9312,0,technology,213,0,tablet,tr,252,18,15,0.0588283764705337,3007,low
female,35,47590,5192,0,art,79,1,iphone,de,1690,155,104,0.06901156568242273,2500,high
female,38,39734,926,0,fitness,129,0,tablet,fr,1789,113,136,0.06917911501736916,1094,high
male,36,50298,8871,0,pets,90,1,android,de,2755,191,63,0.05469090343528094,2665,low
male,34,50012,466,0,pets,98,1,iphone,de,1740,233,91,0.07170136241257097,1213,high
female,26,60675,599,0,health,106,1,iphone,fr,2551,145,92,0.0631680706104056,2388,low
female,22,33982,645,0,fashion,99,1,web,tr,1162,85,108,0.0706565159825959,1391,high
female,49,99941,4402,0,fitness,163,0,iphone,de,5010,348,464,0.06598429734349276,3252,medium
male,30,6964,1810,0,food,212,1,android,fr,290,14,10,0.061302523033742465,275,low
other,47,144463,8996,0,education,143,0,tablet,fr,4610,276,439,0.06104889407545507,1394,low
female,16,11471,7989,0,education,207,0,web,es,380,27,34,0.06785372635956537,1639,medium
female,39,96267,6750,0,books,147,1,android,de,2921,404,160,0.06773069156789656,1960,medium
male,42,59990,3943,0,technology,134,1,tablet,tr,2641,185,239,0.06569448574499581,550,medium
other,20,117515,1849,0,health,97,0,tablet,en,3481,453,107,0.06830805193803906,1207,medium
other,16,58525,8944,0,music,163,0,iphone,en,2288,282,151,0.06490934744288039,162,medium
other,37,50200,1891,0,memes,107,0,tablet,es,1400,194,108,0.06388145927432859,488,medium
male,39,9594,4766,0,music,140,1,iphone,en,315,20,18,0.0771825635681432,285,high
female,57,9055,3822,0,politics,133,1,iphone,fr,421,45,16,0.06212250137282537,124,low
male,33,24435,8740,0,music,133,0,web,en,866,114,36,0.06390144347009023,3187,medium
female,36,3191,315,0,fashion,140,1,tablet,de,91,8,6,0.07840742677435118,2730,high
male,35,118778,9295,0,fitness,120,0,web,es,3456,510,42,0.06771135555797594,3031,medium
male,49,95244,3322,0,politics,141,0,android,en,3184,197,79,0.05363610247071041,2909,low
other,35,167093,384,0,memes,182,0,android,fr,4258,436,305,0.07232814701530677,921,high
