user_gender,user_age,followers_count,following_count,is_verified,topic,content_length,has_media,device,language,likes,comments,shares,engagement_rate,account_age_days,engagement_tier
other,54,15957,8801,0,pets,204,0,web,en,795,56,45,0.0562,1028,low
female,46,75100,9261,0,food,112,1,tablet,de,3769,461,194,0.0589,977,high
other,53,16092,8630,0,music,164,0,android,en,797,89,27,0.0567,2196,medium
other,40,84562,6565,0,education,124,1,iphone,tr,4266,566,318,0.0609,2313,high
other,16,99779,1825,0,food,161,1,android,fr,4981,370,224,0.0559,239,low
other,44,84381,3475,0,health,100,0,iphone,es,4168,429,222,0.0571,2430,medium
other,29,13597,4637,0,art,212,1,web,tr,717,47,66,0.061,942,high
other,51,58930,8445,0,finance,59,0,web,es,2988,229,93,0.0562,1122,low
female,19,22938,2126,0,finance,217,0,iphone,fr,1145,139,12,0.0565,3342,low
other,38,7880,8770,0,food,136,1,web,en,411,27,32,0.0596,3124,high
male,44,7525,3008,0,memes,91,0,tablet,es,376,19,31,0.0566,779,low
other,37,72659,2012,0,finance,108,0,web,fr,3617,292,360,0.0588,364,high
other,46,14657,2583,0,photography,168,1,web,fr,756,85,72,0.0623,0,high
other,17,24856,3723,0,food,115,1,tablet,es,1304,78,83,0.0589,2580,high
male,41,39271,618,0,food,162,1,iphone,es,1948,225,118,0.0583,1945,medium
other,25,66907,1849,0,books,151,0,tablet,es,3363,488,311,0.0622,1348,high
female,36,50975,6030,0,fitness,163,1,tablet,es,2547,351,227,0.0613,2079,high
female,59,29384,9611,0,fitness,207,0,iphone,fr,1429,85,31,0.0526,524,low
female,41,44524,6865,0,education,131,1,iphone,de,2232,157,45,0.0547,1603,low
female,58,85471,4853,0,fitness,148,1,tablet,de,4417,314,440,0.0605,3160,high
female,53,73799,9399,0,fashion,89,1,android,de,3613,297,208,0.0558,2006,low
other,20,28046,631,0,fitness,166,0,iphone,en,1349,163,120,0.0582,495,medium
other,35,7194,7546,0,pets,181,0,android,en,340,30,23,0.0546,1674,low
other,57,8356,5091,0,pets,144,0,iphone,es,412,39,30,0.0576,2212,medium
other,19,98739,7606,0,education,89,1,iphone,es,5002,583,498,0.0616,904,high
male,37,29485,3665,0,books,90,0,tablet,fr,1433,92,53,0.0535,1004,low
female,50,78460,7930,0,health,148,1,iphone,de,3925,216,204,0.0554,1580,low
male,24,47547,8398,0,fashion,125,0,web,en,2393,238,210,0.0598,1995,high
other,37,3625,6285,0,education,178,1,iphone,es,203,12,6,0.061,1214,high
female,17,80301,835,0,pets,110,0,iphone,fr,3966,567,274,0.0599,318,high
other,18,125,4710,0,music,144,0,android,tr,7,0,0,0.056,3137,low
female,18,14738,8754,0,fashion,105,1,android,fr,732,94,59,0.06,1872,high
other,39,95830,8101,0,art,181,1,web,es,4800,419,83,0.0553,743,low
other,53,8388,795,0,photography,131,0,tablet,tr,418,58,30,0.0603,2485,high
male,59,12142,2429,0,pets,60,1,tablet,de,639,35,28,0.0578,2842,medium
female,26,96181,2940,0,health,102,1,web,fr,4796,378,366,0.0576,1136,medium
female,31,72378,2574,0,politics,112,1,web,fr,3713,406,316,0.0613,776,high
male,25,88311,6604,0,art,79,1,iphone,en,4421,244,424,0.0576,2543,medium
other,32,72254,9230,0,memes,171,1,tablet,fr,3688,199,148,0.0558,3142,low
male,29,85262,3646,0,art,144,0,android,es,4328,360,324,0.0588,1740,high
male,53,23181,5260,0,politics,120,1,tablet,es,1215,163,20,0.0603,1833,high
male,53,91525,7766,0,travel,155,1,android,de,4681,475,439,0.0611,195,high
other,23,94258,1544,0,technology,123,0,tablet,en,4723,477,144,0.0567,2129,medium
female,16,31423,7095,1,politics,96,0,android,de,1565,163,35,0.0561,340,low
other,55,77626,1815,0,memes,163,1,web,fr,3820,497,210,0.0583,1188,medium
female,18,15414,2145,0,finance,175,0,iphone,fr,723,96,63,0.0572,2178,medium
other,37,17703,7913,0,technology,113,0,tablet,de,875,90,79,0.059,184,high
male,46,58546,7423,0,fitness,136,0,iphone,fr,2904,431,277,0.0617,1796,high
other,49,75514,1631,0,memes,91,1,android,tr,3857,570,182,0.061,483,high
male,50,81977,6522,0,fashion,116,0,tablet,tr,3999,441,126,0.0557,3056,low
male,30,20228,1628,0,politics,194,1,android,fr,1021,69,19,0.0548,784,low
female,52,15942,4794,1,politics,70,0,android,de,736,54,13,0.0504,1757,low
male,43,64563,2743,0,memes,133,0,android,en,3248,277,59,0.0555,3041,low
male,47,54374,1422,0,fashion,129,1,web,de,2719,345,68,0.0576,1292,medium
female,41,30515,1559,0,pets,103,0,iphone,fr,1570,95,46,0.0561,489,low
other,24,82696,768,0,gaming,113,1,android,de,4022,261,149,0.0536,1437,low
male,48,28114,9090,0,fitness,131,0,android,tr,1405,181,24,0.0573,3257,medium
male,33,70717,5564,0,art,117,0,tablet,en,3534,305,342,0.0591,1273,high
male,30,41493,2188,0,art,98,1,tablet,fr,2093,105,192,0.0576,2042,medium
male,30,58579,1694,0,health,133,1,web,es,2918,171,74,0.054,0,low
female,30,12151,3545,0,travel,181,1,android,en,642,67,40,0.0616,414,high
male,19,64449,5961,1,travel,138,0,web,en,3316,287,235,0.0596,1254,high
female,44,93048,2227,0,finance,92,1,iphone,fr,4611,650,410,0.0609,599,high
other,21,13377,6702,0,politics,95,0,iphone,de,671,67,17,0.0564,1846,low
female,59,603,3868,0,art,185,0,web,tr,28,2,1,0.0514,2192,low
other,58,76257,6573,0,travel,96,1,iphone,fr,3841,294,277,0.0579,1042,medium
other,30,88824,5222,0,gaming,111,1,web,tr,4590,556,110,0.0592,1025,high
other,31,30460,1933,0,education,154,1,iphone,en,1526,193,124,0.0605,458,high
female,43,95153,9122,0,food,144,0,tablet,tr,4799,257,166,0.0549,1911,low
female,41,39139,3063,0,food,97,1,web,es,1914,177,170,0.0578,3472,medium
female,60,79395,4724,0,health,199,1,tablet,de,4015,351,57,0.0557,2659,low
female,33,30745,1412,0,photography,145,0,tablet,en,1545,100,73,0.0559,1062,low
male,55,56625,1790,0,pets,93,0,android,de,2897,318,115,0.0588,906,high
male,51,552,5972,0,music,135,0,web,es,28,3,1,0.058,2187,medium
male,47,15073,603,0,technology,81,1,android,fr,731,109,19,0.057,3452,medium
female,31,60050,3771,0,books,182,1,android,tr,2964,150,209,0.0553,989,low
male,45,58346,8225,0,fashion,140,0,web,es,2922,149,122,0.0547,2717,low
other,40,52028,1399,0,finance,106,1,iphone,de,2586,362,166,0.0599,2900,high
other,52,49016,337,0,technology,168,1,iphone,es,2449,170,127,0.056,192,low
other,46,76262,9818,0,gaming,105,1,web,es,3770,531,87,0.0575,1537,medium
female,41,79641,9698,1,education,165,0,tablet,de,3977,337,178,0.0564,2009,low
male,36,67167,6104,0,gaming,53,0,iphone,en,3477,349,273,0.061,311,high
female,48,90780,8785,0,health,100,1,iphone,fr,4369,501,198,0.0558,0,low
female,30,53790,6528,0,music,122,0,tablet,es,2696,291,231,0.0598,886,high
other,47,40786,2903,0,finance,107,0,iphone,tr,2137,197,48,0.0584,1334,medium
female,18,29568,4078,0,food,179,0,tablet,fr,1530,121,87,0.0588,2175,high
other,57,29135,7195,0,education,151,0,web,fr,1452,172,36,0.057,3325,medium
female,47,66956,6285,0,politics,98,0,tablet,es,3416,263,125,0.0568,1763,medium
male,27,40753,6508,0,gaming,147,1,web,en,2021,235,51,0.0566,2572,low
female,36,2396,4927,0,pets,177,1,iphone,es,122,10,4,0.0568,2385,medium
male,29,45022,8886,0,food,134,1,iphone,es,2323,224,139,0.0597,2581,high
female,22,9203,6850,0,health,185,0,android,tr,468,63,11,0.0589,902,high
other,30,73073,9755,0,gaming,97,0,web,fr,3672,297,293,0.0583,1588,medium
other,40,66766,1935,0,memes,121,0,web,en,3238,215,262,0.0556,908,low
female,39,29306,4123,1,politics,151,1,web,tr,1455,162,111,0.059,1115,high
male,23,84655,2119,0,food,101,0,android,de,4127,373,148,0.0549,0,low
female,17,80301,835,0,pets,115,0,tablet,de,4026,454,369,0.0604,72,high
other,24,7775,4424,0,fashion,111,0,web,tr,379,36,24,0.0565,554,low
other,58,27757,6414,0,music,135,0,web,de,1380,154,18,0.0559,547,low
other,27,97687,6222,1,pets,91,1,iphone,de,4891,421,71,0.0551,1455,low
female,40,45857,4511,0,finance,170,1,android,es,2197,165,48,0.0526,843,low
male,43,4187,9719,0,gaming,125,0,tablet,tr,231,22,7,0.0621,1291,high
female,43,89891,2726,0,memes,121,0,iphone,de,4443,642,333,0.0603,2230,high
female,48,15407,3360,0,fashion,98,0,iphone,es,786,102,23,0.0591,2105,high
male,55,84530,3504,0,education,174,1,tablet,tr,4209,420,310,0.0584,2458,medium
other,28,18725,8114,0,food,130,1,web,en,909,45,62,0.0543,2689,low
male,24,98646,5508,0,technology,117,1,android,en,4952,315,121,0.0546,2566,low
male,50,22335,217,0,fitness,75,1,tablet,en,1112,65,25,0.0538,1417,low
female,29,70116,3713,0,technology,226,0,iphone,es,3568,452,222,0.0605,1142,high
other,21,91689,8536,0,food,106,0,web,tr,4593,593,50,0.0571,540,medium
male,60,24055,4339,0,politics,81,1,android,es,1167,145,33,0.0559,777,low
male,29,38869,3092,0,politics,178,0,android,de,1972,198,124,0.059,2785,high
other,50,7765,1048,0,travel,71,1,android,de,399,35,28,0.0595,3029,high
other,47,37531,3329,0,health,106,0,tablet,fr,1866,204,92,0.0576,3081,medium
male,60,47458,6300,0,technology,93,1,tablet,tr,2354,138,114,0.0549,0,low
female,57,43885,2872,0,politics,157,0,web,en,2168,179,80,0.0553,3182,low
female,17,55481,3063,0,health,166,0,tablet,tr,2799,385,72,0.0587,329,medium
other,30,41809,9315,0,art,167,0,web,es,2085,137,30,0.0539,0,low
male,35,24844,3044,1,gaming,71,1,web,tr,1210,170,22,0.0564,2062,low
male,34,75651,342,0,technology,58,0,android,de,3874,429,44,0.0575,840,medium
female,50,29198,6605,0,health,113,0,web,tr,1428,138,142,0.0585,1868,medium
female,52,94289,7589,0,politics,202,1,android,en,4624,234,336,0.0551,672,low
male,22,58514,8625,0,fitness,88,0,tablet,es,2829,312,158,0.0564,1234,low
male,37,26506,2957,0,music,89,1,iphone,tr,1341,190,118,0.0622,190,high
other,29,16325,9677,0,fitness,82,0,iphone,de,834,108,12,0.0584,650,medium
female,24,38657,2313,0,photography,119,1,iphone,de,1900,237,70,0.0571,473,medium
other,24,35103,4769,0,books,73,1,web,en,1697,88,87,0.0533,695,low
female,22,51468,3652,0,technology,79,0,iphone,fr,2564,277,38,0.0559,281,low
female,34,66799,6621,0,gaming,82,0,iphone,en,3357,293,91,0.056,1926,low
female,20,19886,7732,0,photography,95,0,iphone,tr,986,127,51,0.0585,3059,medium
other,31,26548,7095,0,health,129,0,web,es,1300,112,120,0.0577,374,medium
female,45,60467,4814,0,travel,166,1,tablet,tr,3002,298,93,0.0561,1844,low
male,24,77493,6053,0,pets,115,1,tablet,tr,3851,294,262,0.0569,1101,medium
female,36,69277,4544,0,books,54,1,tablet,en,3444,505,120,0.0587,3338,medium
female,47,66956,6285,0,art,134,1,tablet,en,3373,276,100,0.056,1753,low
female,16,72913,3590,0,technology,134,0,android,fr,3616,421,219,0.0584,2925,medium
other,39,25482,5783,0,memes,135,1,iphone,tr,1275,64,111,0.0569,3417,medium
other,40,23858,5925,0,books,114,0,tablet,en,1193,78,36,0.0548,3173,low
other,60,22978,666,0,books,65,0,web,tr,1144,57,18,0.0531,3397,low
male,22,58067,2848,0,technology,122,1,iphone,es,2836,311,275,0.0589,2935,high
male,19,28377,6570,0,travel,182,1,android,fr,1418,207,86,0.0603,3034,high
other,50,33490,3369,0,fitness,93,0,iphone,en,1696,86,95,0.056,488,low
male,32,59017,1594,0,food,81,1,android,de,3004,373,89,0.0587,1719,medium
other,18,66076,4799,0,fashion,170,1,android,de,3287,255,316,0.0584,491,medium
female,42,63790,2217,0,fashion,124,0,tablet,fr,3201,353,232,0.0594,807,high
male,56,67453,3052,0,finance,127,1,tablet,fr,3271,179,96,0.0526,1297,low
male,29,55728,8558,0,food,92,1,web,fr,2849,283,175,0.0593,3021,high
male,39,59693,8545,1,music,58,1,web,fr,3012,296,87,0.0569,1114,medium
female,59,29384,9611,0,photography,119,0,web,tr,1511,124,21,0.0564,388,low
female,42,56721,393,0,fashion,107,1,web,en,2767,311,134,0.0566,3118,low
male,35,24844,3044,1,technology,123,0,android,es,1319,128,42,0.0599,1928,high
other,24,43557,7679,0,education,186,0,web,es,2154,187,62,0.0552,1226,low
other,25,62572,1094,0,gaming,150,0,android,es,3233,367,84,0.0589,46,high
male,37,26506,2957,0,travel,125,0,web,de,1274,169,49,0.0563,268,low
male,17,53429,4721,0,art,95,1,tablet,fr,2725,399,56,0.0595,2886,high
female,47,42667,545,0,technology,125,1,web,en,2096,296,181,0.0603,1845,high
other,33,7832,1693,0,memes,113,0,tablet,de,350,48,7,0.0517,3421,low
other,29,24036,9589,0,politics,129,1,web,es,1202,173,96,0.0612,1192,high
female,36,10978,2407,0,memes,193,1,android,de,565,43,47,0.0597,1945,high
female,57,35087,2681,0,finance,156,1,web,tr,1768,136,165,0.059,656,high
female,37,18080,5746,0,art,129,1,web,tr,908,100,30,0.0574,1917,medium
other,51,60558,1248,0,memes,160,1,iphone,tr,2988,272,224,0.0575,1279,medium
female,41,5724,503,0,music,135,0,iphone,es,263,20,23,0.0535,0,low
other,59,502,3551,0,pets,68,1,tablet,en,25,3,0,0.0558,778,low
female,29,9067,5357,0,health,132,0,tablet,es,466,61,8,0.059,941,high
other,56,72208,5956,0,memes,156,0,android,en,3584,481,224,0.0594,2855,high
female,48,15407,3360,0,photography,93,0,iphone,es,762,78,21,0.0559,2091,low
male,39,74990,4220,0,books,210,1,tablet,es,3626,357,98,0.0544,2716,low
male,45,38730,720,0,fitness,152,1,android,de,1903,245,189,0.0603,605,high
other,60,32129,7106,0,technology,116,1,tablet,fr,1596,130,43,0.0551,3170,low
other,31,50396,4388,0,education,165,0,tablet,en,2515,290,81,0.0573,1214,medium
other,49,75514,1631,0,fitness,103,0,android,fr,3767,359,183,0.0571,444,medium
male,44,2009,6121,0,music,113,0,android,tr,101,5,4,0.0548,608,low
other,44,12019,961,0,art,145,1,tablet,fr,625,40,18,0.0568,2473,medium
other,35,7194,7546,0,photography,119,1,web,de,369,20,22,0.0571,1382,medium
female,44,94278,6523,0,pets,143,1,iphone,fr,4759,351,363,0.0581,1922,medium
male,24,70898,2521,0,gaming,168,1,iphone,de,3632,314,179,0.0582,0,medium
male,27,27823,2628,0,travel,153,0,android,tr,1290,71,41,0.0504,3469,low
other,24,49544,7090,0,health,178,0,android,de,2483,326,148,0.0597,683,high
female,31,52034,7160,0,education,131,0,tablet,es,2640,264,197,0.0596,1792,high
male,50,34659,4570,0,health,97,0,web,de,1688,230,150,0.0597,1017,high
other,17,85965,5500,0,finance,136,0,android,en,4340,476,242,0.0588,2301,high
female,32,64617,4142,0,memes,113,0,android,tr,3265,292,155,0.0574,1016,medium
male,29,40940,8042,0,health,153,1,iphone,es,2033,266,109,0.0588,3040,high
other,52,86263,8615,0,music,79,0,iphone,de,4224,472,72,0.0553,3365,low
male,39,18651,8191,0,health,112,1,android,en,948,141,61,0.0617,1691,high
female,45,39185,8574,0,fitness,130,1,tablet,de,1990,162,161,0.059,2542,high
male,60,62978,2561,0,books,166,1,web,fr,3048,362,277,0.0585,118,medium
other,24,19251,8403,0,books,70,1,android,fr,998,54,46,0.057,3324,medium
other,20,41519,6442,1,photography,100,0,web,tr,2143,198,176,0.0606,586,high
male,45,51131,8253,0,finance,131,0,web,tr,2523,297,234,0.0597,1420,high
male,44,7525,3008,0,politics,118,1,tablet,fr,356,21,29,0.054,777,low
female,30,87746,5075,0,gaming,184,0,web,es,4490,322,422,0.0596,977,high
other,19,64825,6494,0,food,137,0,iphone,es,3270,420,221,0.0603,2677,high
male,53,75128,3739,0,politics,127,1,iphone,en,3778,457,76,0.0574,3261,medium
other,51,18256,336,0,memes,134,0,tablet,en,885,104,36,0.0561,193,low
male,21,54108,1068,0,books,141,0,iphone,fr,2651,351,117,0.0576,2790,medium
male,50,75139,3428,0,books,205,1,web,es,3739,463,274,0.0596,863,high
female,40,68694,8000,0,photography,56,1,android,fr,3426,314,129,0.0563,2314,low
male,58,16316,8128,0,finance,94,1,web,en,811,115,25,0.0583,2905,medium
female,19,47551,565,0,gaming,122,1,android,es,2387,211,114,0.057,2690,medium
male,20,84058,5645,0,food,152,0,iphone,de,4239,613,93,0.0588,2106,high
other,39,4018,6442,0,education,151,1,tablet,en,207,11,20,0.0592,509,high
male,27,33650,9919,0,photography,154,0,web,tr,1676,164,154,0.0593,1472,high
female,46,21771,3929,0,technology,120,0,android,de,1114,60,107,0.0588,2589,high
female,38,36267,6524,0,politics,183,0,android,tr,1826,234,145,0.0608,801,high
male,51,92489,3404,0,books,99,0,android,tr,4457,568,222,0.0567,1090,medium
female,56,49285,7437,0,fitness,91,0,iphone,fr,2482,339,42,0.0581,1598,medium
female,57,67497,4959,0,pets,130,1,web,en,3346,311,215,0.0574,2675,medium
male,26,47187,6659,1,music,132,1,web,es,2324,215,68,0.0552,2917,low
female,48,48399,2914,0,education,88,0,tablet,es,2447,182,189,0.0582,1577,medium
male,40,72733,7752,1,photography,151,0,iphone,tr,3579,289,188,0.0558,2867,low
other,29,32894,8158,0,food,171,1,android,fr,1655,160,49,0.0567,1046,medium
female,33,29974,7906,0,photography,106,1,tablet,fr,1452,177,55,0.0562,735,low
male,56,49077,5179,0,politics,128,1,android,en,2503,241,220,0.0604,2037,high
male,52,63991,8087,0,art,78,1,iphone,en,3243,228,291,0.0588,316,high
other,37,38148,7041,0,fitness,150,1,android,es,1929,145,80,0.0565,0,low
other,33,30158,51,0,health,163,0,web,en,1524,146,76,0.0579,2466,medium
female,41,79641,9698,1,education,91,1,iphone,fr,4004,442,192,0.0582,1994,medium
female,21,4437,2426,0,gaming,168,1,web,tr,222,14,12,0.0559,2042,low
female,51,22699,8920,0,photography,135,1,web,en,1112,112,74,0.0572,2505,medium
male,36,32297,2864,0,photography,121,1,web,fr,1638,187,40,0.0577,1132,medium
female,21,4540,8105,0,finance,148,1,android,fr,220,12,7,0.0526,2705,low
male,18,61515,5917,0,technology,113,1,android,en,3085,416,193,0.0601,0,high
male,56,16822,3455,0,gaming,216,0,android,en,843,114,81,0.0617,2670,high
other,57,64207,7636,0,education,168,0,web,es,3223,278,153,0.0569,2520,medium
female,20,32170,717,0,books,160,1,web,de,1721,103,124,0.0606,2859,high
other,20,96722,8706,0,gaming,135,1,tablet,en,4842,724,427,0.062,1450,high
other,45,6782,8906,0,memes,180,1,android,tr,338,35,10,0.0565,1710,low
female,51,52602,902,0,technology,99,1,android,es,2672,164,264,0.0589,2779,high
female,39,77015,9286,0,education,116,0,iphone,de,3816,527,94,0.0576,3309,medium
male,25,58288,9238,0,memes,158,0,tablet,tr,2975,161,111,0.0557,2561,low
male,50,81977,6522,0,technology,72,1,web,fr,4186,579,381,0.0628,3128,high
male,60,41375,4571,0,memes,105,0,tablet,de,2081,253,166,0.0604,3057,high
other,38,76691,1884,0,memes,114,1,android,fr,3867,302,283,0.0581,818,medium
female,27,18983,3567,0,books,90,1,iphone,en,966,77,52,0.0577,1462,medium
male,42,90911,8230,0,pets,77,0,tablet,fr,4597,532,132,0.0579,2761,medium
male,46,17149,876,0,food,173,0,android,es,845,91,73,0.0588,1137,high
male,34,57754,3891,0,music,122,0,android,tr,2931,252,262,0.0596,180,high
male,40,70563,9997,0,health,126,0,android,tr,3595,234,151,0.0564,574,low
other,43,43710,1694,0,books,131,0,web,fr,2167,314,82,0.0586,2742,medium
male,51,92489,3404,0,books,123,1,tablet,de,4614,518,124,0.0568,1266,medium
other,45,72973,8167,0,music,162,0,web,tr,3793,362,56,0.0577,1140,medium
male,22,65184,3799,0,technology,159,1,android,es,3359,292,237,0.0596,2024,high
female,43,1113,2928,0,memes,131,1,tablet,de,70,4,1,0.0674,770,high
female,28,67212,7896,0,education,58,0,web,tr,3404,478,319,0.0625,1899,high
female,58,38115,1688,0,gaming,132,0,android,en,1852,123,156,0.0559,1210,low
male,35,41900,782,0,education,97,0,web,fr,2085,295,35,0.0576,2233,medium
other,59,24057,3165,0,memes,137,1,web,tr,1207,155,23,0.0576,0,medium
other,58,79018,7725,0,health,181,0,web,es,3874,316,253,0.0562,0,low
female,43,95471,845,0,pets,149,1,tablet,es,4842,427,319,0.0585,2256,medium
other,58,98949,2459,0,travel,159,0,iphone,tr,4975,472,486,0.06,3138,high
female,34,53995,8454,0,fashion,87,0,android,de,2652,368,182,0.0593,2809,high
other,59,35924,9280,0,fashion,88,0,iphone,fr,1722,218,128,0.0576,1776,medium
female,36,83056,296,0,travel,112,1,android,tr,4081,581,214,0.0587,2798,medium
other,49,77517,1115,0,photography,161,0,iphone,tr,3839,434,205,0.0578,2042,medium
male,43,49540,4622,0,books,126,0,android,de,2491,319,79,0.0583,1091,medium
other,60,22978,666,0,education,111,1,android,es,1174,64,30,0.0552,3147,low
other,39,2279,799,0,travel,119,1,web,fr,119,13,5,0.0601,1466,high
other,20,34915,5933,0,art,99,0,tablet,es,1769,261,59,0.0598,1783,high
other,23,89281,2158,0,fitness,141,0,web,fr,4450,265,164,0.0546,1574,low
other,57,80522,9171,1,fashion,185,0,tablet,fr,4074,303,128,0.0559,2714,low
male,51,92489,3404,0,education,154,0,tablet,es,4718,663,166,0.06,1260,high
other,46,70290,9433,0,memes,123,0,web,de,3457,282,258,0.0569,1395,medium
female,51,11846,1574,0,fashion,88,1,web,en,552,56,34,0.0542,2628,low
male,41,15053,8106,0,health,144,1,tablet,fr,770,92,64,0.0615,1996,high
female,27,55803,4618,0,art,87,1,android,es,2809,236,88,0.0561,3208,low
female,41,29734,6182,0,food,102,0,android,es,1473,142,61,0.0564,2284,low
female,36,72808,2065,1,finance,113,1,tablet,fr,3680,519,348,0.0625,0,high
male,25,73087,9014,0,travel,101,1,tablet,fr,3692,495,313,0.0616,3205,high
other,19,6395,8442,0,education,48,0,web,fr,310,24,13,0.0543,2889,low
female,53,15708,4969,0,music,105,0,web,en,812,83,21,0.0583,3424,medium
other,49,60129,7694,0,books,190,0,android,tr,3009,389,254,0.0607,2590,high
female,58,26567,8207,0,pets,116,1,web,tr,1327,75,117,0.0572,931,medium
other,44,34202,8427,0,photography,103,1,web,tr,1783,208,155,0.0627,2277,high
